ARM_Darwin,91,2012,6,26,12,0,0,-12.425,130.891,29.9,0.26209,0.118195,0.087734,0.056078,0.263214,0.1217,0.081214,0.058914,0.8691,0.8244,0.7762,0.7417,0.056847,0.033163,0.026448000000000003,0.020908000000000003,0.6512220000000001,0.558384,0.517921,0.515262,0.029714,0.140571,0.424571,0.019143,3.313429,0.693429,1.654995,2.0181027190000003,1.139921,1.5075,1.50195,1.5247,1.5074,0.026479000000000003,0.026484,0.029156,0.028245
ARM_Darwin,95,2012,7,4,12,0,0,-12.425,130.891,29.9,0.196716,0.094456,0.07746900000000001,0.053129,0.19735,0.0989,0.07295,0.055625,0.7703,0.7352,0.6978,0.6723,0.10542,0.054198,0.04167,0.033008,0.653352,0.590915,0.582935,0.594646,0.0235,0.1465,0.54675,0.0235,3.7625,0.62225,1.303731,1.704599095,1.384593,1.4887,1.4925,1.5237,1.5071,0.041469,0.034594,0.035136,0.032483
ARM_Darwin,97,2012,8,7,12,0,0,-12.425,130.891,29.9,0.220385,0.09536,0.080952,0.051589,0.2221,0.103067,0.07043300000000001,0.055366999999999986,0.8387,0.7792,0.736,0.7066,0.073518,0.043521,0.033457,0.027952,0.645314,0.5858260000000001,0.573631,0.5817260000000001,0.020667,0.13733299999999998,0.433667,0.030333,3.497667,0.698333,1.5102719999999998,1.513083437,1.164684,1.5775,1.5724,1.6,1.6,0.034602,0.033893,0.034605000000000004,0.034115
ARM_Darwin,111,2013,9,26,12,0,0,-12.425,130.891,29.9,0.32613000000000003,0.164629,0.118721,0.098787,0.32673800000000003,0.1659,0.11871199999999997,0.0983,0.91995,0.9061,0.8879,0.8744,0.041384,0.023834,0.019626,0.017643,0.684289,0.63185,0.62166,0.633949,0.040375,0.15175,0.452,0.049125,2.49825,0.71225,1.462485,1.186161172,1.10375,1.4321,1.4267,1.43495,1.4311,0.009632,0.008318,0.008844,0.009397
ARM_Darwin,115,2014,6,6,12,0,0,-12.425,130.891,29.9,0.151318,0.079692,0.059956,0.053891,0.15175999999999998,0.08034,0.0591,0.05138,0.9137,0.8584,0.8241,0.802,0.038284,0.028798,0.02334,0.021448,0.641297,0.60737,0.625929,0.643939,0.0198,0.1418,0.524,0.0214,2.551,0.8296,1.144518,0.880031443,0.721474,1.4266,1.4366,1.4477,1.4667,0.010578,0.013386000000000002,0.014329,0.015496
ARM_Darwin,117,2014,7,4,12,0,0,-12.425,130.891,29.9,0.311702,0.16528199999999998,0.120029,0.103551,0.3125,0.16645,0.120375,0.1027,0.8767,0.8482,0.8078,0.7904,0.051529999999999986,0.033767,0.030997000000000007,0.028327,0.657071,0.589141,0.595036,0.614247,0.0375,0.13275,0.405,0.05475,2.73375,0.74325,1.409419,0.998334379,0.772252,1.5672,1.545,1.5361,1.5226,0.018276,0.016711,0.020692,0.021914
ARM_Darwin,119,2014,8,20,12,0,0,-12.425,130.891,29.9,0.341199,0.16608399999999998,0.11085,0.090366,0.341787,0.166988,0.111138,0.08995,0.8481,0.83255,0.7884,0.7495,0.067985,0.035844,0.029878,0.028124,0.63354,0.536187,0.5188729999999999,0.527783,0.049125,0.127125,0.3915,0.035375,3.025,0.74525,1.6425419999999995,1.329765304,1.25965,1.4251,1.46485,1.49085,1.5042,0.020421,0.016751,0.018576,0.020663
ARM_Darwin,121,2014,8,26,12,0,0,-12.425,130.891,29.9,0.246804,0.122056,0.086329,0.07220499999999999,0.247786,0.123443,0.085971,0.070357,0.810833,0.789533,0.733633,0.6964670000000001,0.080322,0.042686,0.036832,0.033531,0.6315,0.5617989999999999,0.562868,0.5800890000000001,0.044286,0.127,0.473286,0.037429,3.724429,0.638571,1.469848,1.26003919,1.183353,1.404967,1.447867,1.481433,1.496633,0.02296,0.018785,0.021547,0.023296
ARM_Darwin,123,2014,8,29,12,0,0,-12.425,130.891,29.9,0.288532,0.13796,0.093461,0.076161,0.291217,0.140667,0.093083,0.07446699999999999,0.8021,0.7701,0.7199,0.6658,0.08229199999999999,0.04498,0.03499,0.033076,0.630533,0.546661,0.532887,0.543587,0.033832999999999995,0.130833,0.434833,0.030333,3.258,0.7085,1.652981,1.402797111,1.273688,1.5194,1.5439,1.5546,1.5589,0.038327,0.033494,0.034911000000000005,0.039689
ARM_Darwin,129,2014,10,16,12,0,0,-12.425,130.891,29.9,0.349611,0.202534,0.15699100000000002,0.139797,0.351283,0.203967,0.15685,0.139767,0.8623,0.8641,0.8591,0.8377,0.056409,0.032635000000000004,0.02595,0.026779,0.6792050000000001,0.625887,0.637091,0.6577770000000001,0.035167000000000004,0.1365,0.424,0.094,2.672167,0.7206670000000001,1.19731,0.724945183,1.156113,1.5894,1.5731,1.5419,1.5259,0.015809,0.011268,0.01062,0.013297
ARM_Darwin,133,2014,10,21,12,0,0,-12.425,130.891,29.9,0.396276,0.216592,0.159502,0.13733299999999998,0.3972,0.21772,0.15947999999999998,0.13716,0.8665,0.8504,0.8356,0.8071,0.060723,0.037335,0.029712,0.029961,0.665203,0.601416,0.611113,0.636793,0.0426,0.1378,0.416,0.0718,2.3962,0.7568,1.347121,0.94785581,1.058842,1.52245,1.52645,1.5104,1.49635,0.017889,0.014846000000000003,0.014721,0.018042
ARM_Darwin,135,2014,11,8,12,0,0,-12.425,130.891,29.9,0.290325,0.158956,0.11427,0.099472,0.2908,0.159775,0.1147,0.09915,0.9172,0.8884,0.8613,0.8238,0.033564,0.025,0.022315,0.024458,0.669154,0.637113,0.636954,0.646201,0.02325,0.1705,0.44275,0.04575,2.06175,0.74875,1.378551,0.915892552,0.609436,1.5504,1.4961,1.4672,1.4594,0.009645,0.011115,0.013030000000000002,0.017404
ARM_Darwin,137,2014,11,10,12,0,0,-12.425,130.891,29.9,0.363545,0.185568,0.131138,0.110258,0.3639,0.18672,0.13098,0.10994,0.86795,0.8258,0.79015,0.76165,0.054158000000000005,0.035793,0.029052,0.027304,0.646123,0.5977,0.6056020000000001,0.625297,0.0328,0.1414,0.446,0.0528,2.4344,0.772,1.499634,1.100872056,0.919514,1.6,1.569,1.5409,1.52885,0.023237,0.02372,0.024823,0.028033
ARM_Darwin,139,2014,11,14,12,0,0,-12.425,130.891,29.9,0.25842600000000004,0.14632699999999998,0.107879,0.092398,0.2586,0.14748,0.10758,0.09178,0.9239,0.8886,0.86405,0.83625,0.033282,0.027297,0.023794,0.024283,0.667729,0.64176,0.642455,0.6519689999999999,0.023,0.1892,0.5228,0.038,2.1708,0.7298,1.248364,0.998589588,0.4940479999999999,1.534,1.4875,1.46195,1.4508,0.008992,0.01179,0.01342,0.016531
ARM_Highlands_MA,145,2012,8,30,12,0,0,42.030478,-70.049317,47.8536,0.241566,0.110271,0.06396,0.045928,0.241725,0.11125,0.06355,0.045863,0.955,0.9407,0.9196,0.9042,0.026366000000000004,0.016058000000000003,0.012103,0.009957,0.6636989999999999,0.591155,0.540996,0.514311,0.02,0.168125,0.3965,0.01475,2.99425,0.657125,1.859379,2.050538661,1.146534,1.578,1.5536,1.5404,1.5325,0.00861,0.008734,0.009023,0.009035
ARM_Highlands_MA,147,2012,9,12,12,0,0,42.030478,-70.049317,47.8536,0.355566,0.152606,0.084926,0.059983,0.355538,0.15365,0.084525,0.0602,0.9546,0.9371,0.9163,0.9042,0.018165,0.010769,0.007964,0.006592,0.652825,0.569768,0.508155,0.475326,0.031,0.16075,0.371375,0.015125,2.7775,0.723375,2.0960650000000003,2.133565824,1.213646,1.6,1.5575,1.5357,1.5313,0.008436,0.008484,0.008578,0.008565000000000001
ARM_Manacapuru,157,2015,9,22,12,0,0,-3.212972,-60.59805600000001,49.99,0.288394,0.14448,0.099973,0.07938300000000001,0.288525,0.145,0.099125,0.079075,0.8903,0.8641,0.8312,0.8184,0.061005,0.036449,0.030174,0.025409,0.6562859999999999,0.609861,0.617505,0.642323,0.03025,0.151,0.48,0.0275,1.9005,0.7605,1.523868,1.420710682,1.046342,1.4862,1.4763,1.4653,1.4437,0.015794,0.014941,0.01621,0.016087
ARM_Nainital,181,2012,3,12,12,0,0,29.35883,79.45827,1943.0,0.223883,0.151633,0.125313,0.11611,0.22482,0.15428,0.1284,0.1179,0.8918,0.93185,0.91735,0.918,0.049104,0.02047,0.020378,0.018441,0.722907,0.703893,0.7163649999999999,0.726156,0.0192,0.1696,0.5472,0.0748,1.7614,0.5746,0.692656,0.5363451889999999,1.369538,1.5287,1.5404,1.5204,1.5038,0.008459999999999999,0.003985,0.005111999999999999,0.005352
ARM_Nainital,183,2012,3,18,12,0,0,29.35883,79.45827,1943.0,0.302437,0.24848,0.224886,0.215182,0.3049,0.248471,0.2275,0.2182,0.9454,0.988,0.969,0.9446,0.025721,0.003808,0.007916,0.012684,0.754595,0.724514,0.727891,0.731866,0.021429,0.14114300000000002,0.624571,0.144571,2.101714,0.585429,0.389492,0.262397417,2.010288,1.4871,1.4797,1.4762,1.4736,0.003765,0.000685,0.001922,0.003757
ARM_Oliktok_AK,185,2017,7,13,12,0,0,70.4995,-149.88,2.0,0.361612,0.175778,0.105721,0.074226,0.36185,0.17685,0.1054,0.07385,0.9725,0.967,0.9583,0.9507,0.011606,0.006841,0.005135,0.004211,0.690871,0.6226229999999999,0.567455,0.538048,0.035,0.195,0.419,0.012,2.5915,0.733,1.7918189999999998,2.2363644430000003,1.198123,1.5377,1.5048,1.4982,1.4831,0.004993,0.005029,0.005229,0.005295
ATHENS-NOA,193,2008,5,18,12,0,0,37.9721,23.718000000000004,130.0,0.383766,0.272591,0.232999,0.211857,0.385825,0.273425,0.23305,0.214225,0.89955,0.9396,0.9464,0.946,0.042551,0.018711,0.014342,0.013319,0.75458,0.731784,0.731805,0.7409359999999999,0.03125,0.16399999999999998,0.52475,0.132,2.03225,0.62,0.754321,0.5295088170000001,1.621826,1.47395,1.44355,1.4308,1.415,0.007041,0.003823,0.0035770000000000008,0.003886
ATHENS-NOA,199,2008,7,5,12,0,0,37.9721,23.718000000000004,130.0,0.354923,0.181985,0.127639,0.107206,0.35605,0.18235,0.12825,0.1082,0.9083,0.89855,0.8984,0.89335,0.04044,0.022152,0.015002,0.01289,0.6958300000000001,0.641688,0.626911,0.632621,0.03125,0.16025,0.419,0.05275,2.22625,0.71,1.468641,1.068748273,1.453119,1.52185,1.4927,1.48435,1.4747,0.012977,0.00963,0.008237000000000001,0.008226
ATHENS-NOA,201,2009,5,12,12,0,0,37.9721,23.718000000000004,130.0,0.346358,0.165674,0.111234,0.08795900000000001,0.346567,0.166183,0.111233,0.089617,0.89955,0.8773,0.86795,0.8626,0.044605,0.025452,0.018085,0.015030000000000003,0.679646,0.617865,0.603902,0.615732,0.038667,0.151,0.409667,0.042167,2.296167,0.741167,1.652039,1.358453972,1.311121,1.47145,1.4623,1.4657,1.45945,0.014066,0.012032,0.010613,0.010102
ATHENS-NOA,203,2009,6,21,12,0,0,37.9721,23.718000000000004,130.0,0.333568,0.16481500000000002,0.110319,0.08689,0.334567,0.1649,0.110067,0.08855,0.9322,0.8995,0.8796,0.8756,0.027364,0.018965,0.014616,0.011791,0.709096,0.6333880000000001,0.6107229999999999,0.618525,0.040333,0.160667,0.388833,0.042,2.4025,0.715,1.620414,1.3675058919999998,0.909358,1.3957,1.391,1.3861,1.3757,0.007849,0.008569,0.008657999999999999,0.008242
ATHENS-NOA,205,2009,7,1,12,0,0,37.9721,23.718000000000004,130.0,0.344993,0.16062,0.102581,0.07810700000000001,0.34612,0.16108,0.10258,0.08016000000000001,0.9129,0.8752,0.8491,0.8337,0.03842,0.02545,0.019168,0.016273,0.702901,0.636919,0.6015729999999999,0.595683,0.0344,0.1752,0.405,0.0378,2.7832,0.6568,1.7728119999999998,1.550427926,1.009558,1.525,1.4731,1.4567,1.4441,0.014374,0.014828,0.014403999999999997,0.01424
ATHENS-NOA,213,2009,8,1,12,0,0,37.9721,23.718000000000004,130.0,0.368961,0.176655,0.107679,0.078414,0.369733,0.17695,0.107517,0.079617,0.922567,0.886867,0.864333,0.8488,0.039298,0.027257,0.019578,0.015928,0.699047,0.632912,0.590094,0.57307,0.0435,0.182,0.475333,0.026833,3.280167,0.6195,1.769802,1.888673897,1.007231,1.433033,1.4289,1.4253,1.4185,0.012086,0.013524,0.012828999999999998,0.012334
ATHENS-NOA,215,2009,8,7,12,0,0,37.9721,23.718000000000004,130.0,0.342608,0.175747,0.116028,0.089976,0.34415,0.1761,0.115833,0.090733,0.902,0.8746,0.8553,0.8422,0.039672000000000006,0.024794,0.018181,0.015146,0.718404,0.657431,0.621766,0.6131949999999999,0.033832999999999995,0.188167,0.427833,0.043667,2.95,0.654,1.583146,1.535402758,1.134742,1.4904,1.4554,1.4437,1.4285,0.015523,0.014996,0.014244,0.013906
ATHENS-NOA,219,2009,9,3,12,0,0,37.9721,23.718000000000004,130.0,0.381536,0.192039,0.123377,0.093175,0.383,0.192357,0.12348599999999997,0.094471,0.917767,0.907067,0.902333,0.896867,0.040704,0.023101,0.015636,0.012678,0.7063649999999999,0.653783,0.616466,0.601845,0.042857,0.195,0.498857,0.034714,3.036571,0.608714,1.648311,1.683810985,1.399628,1.486433,1.455867,1.451433,1.443067,0.012258,0.010338,0.008758,0.008261
ATHENS-NOA,241,2010,7,31,12,0,0,37.9721,23.718000000000004,130.0,0.218006,0.108158,0.070655,0.054165,0.218425,0.108425,0.0708,0.0557,0.9342,0.8818,0.8416,0.8218,0.028003,0.025748000000000004,0.022716,0.020029,0.721234,0.6725909999999999,0.637994,0.6279819999999999,0.02175,0.19825,0.41225,0.02775,2.947,0.6579999999999999,1.671701,1.508058431,0.294299,1.4654,1.4153,1.396,1.3789,0.008288,0.012693,0.014538,0.014888
ATHENS-NOA,247,2010,8,8,12,0,0,37.9721,23.718000000000004,130.0,0.279871,0.140125,0.090946,0.070143,0.280725,0.140425,0.09115,0.071525,0.9401,0.9185,0.9093,0.9029,0.028599,0.019845,0.014206,0.011751,0.713543,0.659402,0.622259,0.611769,0.0265,0.18975,0.38075,0.03175,2.589,0.698,1.6450509999999998,1.524282071,1.004256,1.4794,1.4353,1.426,1.4181,0.008383,0.00902,0.008345,0.008086
ATHENS-NOA,249,2010,8,10,12,0,0,37.9721,23.718000000000004,130.0,0.362738,0.189095,0.121804,0.092523,0.3636,0.189425,0.121675,0.093275,0.9393,0.9187,0.9087,0.9003,0.027447000000000003,0.019271,0.013629,0.011236,0.732759,0.674928,0.63171,0.614737,0.036000000000000004,0.20675,0.4015,0.0395,2.81375,0.65125,1.587934,1.6710272330000002,1.001919,1.4409,1.4246,1.4126,1.3989,0.008549,0.009203,0.008535,0.008326
ATHENS-NOA,253,2010,9,17,12,0,0,37.9721,23.718000000000004,130.0,0.326814,0.15046600000000002,0.091727,0.067637,0.3276,0.150625,0.092675,0.07045,0.9749,0.9671,0.9604,0.9562,0.011016,0.006684999999999999,0.004922,0.004111,0.704055,0.5988979999999999,0.5422279999999999,0.524142,0.0435,0.162375,0.35600000000000004,0.029625,2.87675,0.63975,1.839148,1.72379868,1.175067,1.3614,1.3889,1.4059,1.4157,0.002596,0.00251,0.002465,0.002455
ATHENS-NOA,259,2011,7,14,12,0,0,37.9721,23.718000000000004,130.0,0.356478,0.172889,0.110079,0.083235,0.357271,0.173057,0.109857,0.084714,0.945767,0.9207,0.8995,0.886267,0.024626,0.017345,0.013376,0.011171,0.717585,0.66301,0.626238,0.615698,0.037000000000000005,0.192857,0.415429,0.031,2.393714,0.668714,1.703455,1.633917843,0.886192,1.459133,1.4274,1.417167,1.4064,0.008302,0.009541,0.009804,0.00975
ATHENS-NOA,261,2011,7,18,12,0,0,37.9721,23.718000000000004,130.0,0.291734,0.14762999999999998,0.106389,0.089921,0.29306,0.14816,0.10648,0.09078,0.9224,0.899,0.8935,0.8936,0.032482,0.020167,0.014422,0.011835,0.710411,0.662511,0.647745,0.654937,0.0324,0.1644,0.3924,0.0654,2.797,0.6452,1.44664,1.002850931,1.177824,1.3837,1.3856,1.3911,1.3903,0.007314,0.006609,0.005803,0.005543
ATHENS-NOA,265,2011,8,1,12,0,0,37.9721,23.718000000000004,130.0,0.239835,0.109607,0.07345399999999999,0.05827,0.24084,0.1107,0.0738,0.05932000000000001,0.9424,0.8969,0.8667,0.8507,0.024082,0.019571,0.015745,0.013475999999999998,0.6941189999999999,0.653833,0.6264460000000001,0.62321,0.0238,0.1762,0.404,0.034,2.8718,0.6668,1.711634,1.373103031,0.6064510000000001,1.4348,1.4091,1.3994,1.3894,0.0073370000000000015,0.009504,0.010078,0.010118
ATHENS-NOA,267,2011,8,10,12,0,0,37.9721,23.718000000000004,130.0,0.286068,0.125813,0.07850800000000001,0.059226,0.286957,0.125986,0.07825700000000001,0.059886,0.9459,0.91935,0.90125,0.88985,0.025974,0.016995,0.012868,0.010961,0.6980430000000001,0.6217189999999999,0.579661,0.5714,0.032571,0.168857,0.399857,0.029857,2.833429,0.6409999999999999,1.89607,1.682054764,1.022619,1.47275,1.44685,1.44155,1.432,0.0070620000000000014,0.007285,0.007146,0.007143000000000002
ATHENS-NOA,271,2011,8,18,12,0,0,37.9721,23.718000000000004,130.0,0.367861,0.157309,0.091354,0.065647,0.3681,0.156371,0.090686,0.0664,0.9191,0.8784,0.8413,0.8169,0.03796,0.024139,0.018058,0.015172,0.711277,0.612498,0.555126,0.534717,0.057,0.168,0.396143,0.023571,3.068857,0.634571,2.037464,1.95961734,1.081684,1.3468,1.344,1.3364,1.33,0.009266,0.009559,0.009595,0.009611
ATHENS-NOA,275,2011,10,5,12,0,0,37.9721,23.718000000000004,130.0,0.385086,0.173983,0.105552,0.076918,0.385533,0.175067,0.105583,0.07736699999999999,0.9592,0.9404,0.9236,0.9117,0.030248,0.019712,0.014963,0.012595,0.7124560000000001,0.623089,0.566336,0.54411,0.048333,0.17466700000000002,0.391667,0.033,3.182833,0.585,1.87156,1.954783499,1.0246030000000002,1.3866,1.3801,1.3801,1.3755,0.005217,0.005396,0.005438,0.005446
ATHENS-NOA,277,2011,11,19,12,0,0,37.9721,23.718000000000004,130.0,0.349072,0.177912,0.109781,0.077535,0.349183,0.17793299999999998,0.10845,0.076467,0.95715,0.9416,0.92755,0.91535,0.017711,0.01225,0.009352,0.007788,0.7353390000000001,0.661712,0.6008220000000001,0.563897,0.045167,0.207,0.4465,0.012667,3.338,0.6275,1.693719,2.196778882,0.923512,1.43825,1.4229,1.4231,1.41365,0.006442,0.007314,0.007553,0.007587000000000002
ATHENS-NOA,291,2013,7,26,12,0,0,37.9721,23.718000000000004,130.0,0.373968,0.154608,0.093085,0.071375,0.37516,0.15517999999999998,0.09304,0.07057999999999999,0.9095,0.856,0.8079999999999999,0.7821,0.043301,0.028339,0.022112,0.018753,0.67553,0.582316,0.542555,0.537459,0.0474,0.1526,0.3778,0.0368,3.275,0.6204,2.043504,1.736920255,0.985823,1.3807,1.3748,1.3654,1.3631,0.011332,0.012235,0.012711,0.012819
ATHENS-NOA,293,2013,7,28,12,0,0,37.9721,23.718000000000004,130.0,0.385412,0.17585399999999998,0.10646300000000003,0.079864,0.386387,0.17705,0.106538,0.078363,0.9669,0.951725,0.9355,0.9246,0.02001,0.01366,0.010818,0.009085,0.7058479999999999,0.602463,0.546607,0.522453,0.055625,0.16775,0.38825,0.028125,3.26825,0.60725,1.882667,1.930974391,0.973183,1.420025,1.414725,1.411675,1.408975,0.004526,0.004963,0.005203,0.0052380000000000005
ATHENS-NOA,297,2013,11,2,12,0,0,37.9721,23.718000000000004,130.0,0.33151,0.180988,0.120312,0.087591,0.33258000000000004,0.18141,0.11964,0.08828,0.949375,0.955525,0.949525,0.9446,0.021919,0.010449,0.007797,0.006314,0.7493449999999999,0.680819,0.631652,0.605863,0.0479,0.2213,0.4817,0.0203,2.9605,0.6157,1.488993,1.911006418,1.542562,1.3653,1.382325,1.3937,1.390525,0.006129,0.004558,0.004477,0.004376
ATHENS-NOA,299,2014,8,10,12,0,0,37.9721,23.718000000000004,130.0,0.393386,0.17449,0.106105,0.07861699999999999,0.393767,0.17516700000000002,0.104817,0.07711699999999999,0.931833,0.9005,0.868533,0.8490000000000001,0.028369,0.018595,0.014536000000000004,0.012218,0.6975859999999999,0.583645,0.519209,0.490971,0.06666699999999999,0.162833,0.3705,0.023833,3.323167,0.629167,1.931061,1.929354745,0.978402,1.4626,1.441133,1.437367,1.436867,0.011237,0.012056,0.012522,0.01258
ATHENS-NOA,301,2014,8,12,12,0,0,37.9721,23.718000000000004,130.0,0.365351,0.164154,0.099497,0.072821,0.366486,0.1656,0.098457,0.07195700000000001,0.9568,0.9391,0.9217,0.9099,0.017467,0.0109,0.008142,0.00674,0.696205,0.578186,0.510235,0.477783,0.061714,0.158429,0.378571,0.019429,3.248714,0.631143,1.9133830000000005,1.971217981,1.114726,1.47,1.484,1.497,1.5063,0.007089,0.0072650000000000015,0.007356,0.007345
ATHENS-NOA,303,2014,10,15,12,0,0,37.9721,23.718000000000004,130.0,0.39703,0.299395,0.263823,0.24524,0.39975,0.3001,0.2641,0.2465,0.9308,0.9599,0.9566,0.9631,0.028591,0.012179,0.011463,0.008995999999999999,0.764519,0.731216,0.722897,0.7247020000000001,0.026,0.1895,0.4905,0.152,2.036,0.6155,0.6120479999999999,0.433570919,1.406003,1.5065,1.4689,1.4674,1.4581,0.004408,0.002404,0.002907,0.002608
ATHENS-NOA,305,2015,7,14,12,0,0,37.9721,23.718000000000004,130.0,0.362874,0.152773,0.08755700000000001,0.065583,0.36415,0.1534,0.089825,0.068175,0.9073,0.863,0.8224,0.8005,0.037695,0.023762,0.018225,0.01565,0.671617,0.614445,0.586318,0.5824600000000001,0.0385,0.1705,0.4335,0.034,3.0755,0.5870000000000001,2.042025,1.733793944,1.062504,1.5477,1.4484,1.4102,1.3938,0.015533000000000003,0.01573,0.015653999999999998,0.015617
ATHENS-NOA,321,2016,9,11,12,0,0,37.9721,23.718000000000004,130.0,0.374422,0.199315,0.143977,0.1225,0.37598,0.20046,0.14414000000000002,0.12266,0.9306,0.8959999999999999,0.8974,0.9065,0.028143,0.022603,0.015998,0.012356,0.7214,0.658163,0.637947,0.636243,0.041,0.1614,0.3962,0.0712,2.6830000000000003,0.6829999999999999,1.406969,1.014485016,0.792679,1.4748,1.4674,1.4756,1.4822,0.007626999999999998,0.009139,0.007951999999999999,0.006799
ATHENS-NOA,331,2017,6,25,12,0,0,37.9721,23.718000000000004,130.0,0.366372,0.16108,0.097786,0.07505,0.3673,0.1611,0.09826,0.07626000000000001,0.92625,0.89335,0.8707,0.8577,0.035893,0.022643,0.016424,0.013847,0.6831050000000001,0.602266,0.558851,0.54915,0.0346,0.1622,0.35600000000000004,0.0306,2.5414,0.7174,1.915985,1.593492968,1.134639,1.49895,1.4656,1.4559,1.454,0.012505,0.012661,0.012047,0.011966
ATHENS-NOA,333,2017,6,27,12,0,0,37.9721,23.718000000000004,130.0,0.341306,0.153842,0.096208,0.075393,0.342443,0.154186,0.096571,0.075943,0.9438,0.9205,0.9064,0.8996,0.022861000000000003,0.014639,0.010748,0.009103,0.683706,0.605016,0.56371,0.555435,0.035143,0.161857,0.352571,0.033714,2.560714,0.7157140000000001,1.848628,1.5106773430000002,1.09546,1.3981,1.4107,1.4198,1.4306,0.006592,0.006737999999999999,0.006495999999999999,0.006505
