1,0.412,0.085,0.437,1.528,0.010070000000000,0.999900000000000
1,0.412,0.567,0.672,1.496,0.000000027880000,0.000054840000000
1,0.443,0.085,0.437,1.528,0.010050000000000,0.999900000000000
1,0.443,0.567,0.672,1.496,0.000000024450000,0.000054840000000
1,0.469,0.085,0.437,1.528,0.010040000000000,0.999900000000000
1,0.469,0.567,0.672,1.496,0.000000021570000,0.000054840000000
1,0.488,0.085,0.437,1.528,0.010030000000000,0.999900000000000
1,0.488,0.567,0.672,1.496,0.000000019470000,0.000054840000000
1,0.531,0.085,0.437,1.528,0.010010000000000,0.999900000000000
1,0.531,0.567,0.672,1.496,0.000000009735000,0.000054840000000
1,0.547,0.085,0.437,1.528,0.009983000000000,0.999900000000000
1,0.547,0.567,0.672,1.496,0.000000009735000,0.000054840000000
1,0.551,0.085,0.437,1.528,0.009979000000000,0.999900000000000
1,0.551,0.567,0.672,1.495,0.000000009852000,0.000054840000000
1,0.555,0.085,0.437,1.528,0.009976000000000,0.999900000000000
1,0.555,0.567,0.672,1.495,0.000000010320000,0.000054840000000
1,0.645,0.085,0.437,1.528,0.009930000000000,0.999900000000000
1,0.645,0.567,0.672,1.486,0.000000034920000,0.000054840000000
1,0.667,0.085,0.437,1.528,0.009930000000000,0.999900000000000
1,0.667,0.567,0.672,1.486,0.000000062780000,0.000054840000000
1,0.678,0.085,0.437,1.528,0.009930000000000,0.999900000000000
1,0.678,0.567,0.672,1.486,0.000000076710000,0.000054840000000
1,0.748,0.085,0.437,1.524,0.009930000000000,0.999900000000000
1,0.748,0.567,0.672,1.483,0.000001012000000,0.000054840000000
1,0.859,0.085,0.437,1.518,0.009930000000000,0.999900000000000
1,0.859,0.567,0.672,1.476,0.000002903000000,0.000054840000000
1,0.869,0.085,0.437,1.518,0.009932000000000,0.999900000000000
1,0.869,0.567,0.672,1.476,0.000011550000000,0.000054840000000
1,1.240,0.085,0.437,1.474,0.010020000000000,0.999900000000000
1,1.240,0.567,0.672,1.466,0.000340700000000,0.000054840000000
1,1.640,0.085,0.437,1.373,0.010120000000000,0.999900000000000
1,1.640,0.567,0.672,1.452,0.000660800000000,0.000054840000000
1,2.130,0.085,0.437,1.243,0.010760000000000,0.999900000000000
1,2.130,0.567,0.672,1.441,0.001480000000000,0.000054840000000
2,0.412,0.085,0.437,1.528,0.010070000000000,0.999700000000000
2,0.412,0.567,0.672,1.496,0.000000027880000,0.000260700000000
2,0.443,0.085,0.437,1.528,0.010050000000000,0.999700000000000
2,0.443,0.567,0.672,1.496,0.000000024450000,0.000260700000000
2,0.469,0.085,0.437,1.528,0.010040000000000,0.999700000000000
2,0.469,0.567,0.672,1.496,0.000000021570000,0.000260700000000
2,0.488,0.085,0.437,1.528,0.010030000000000,0.999700000000000
2,0.488,0.567,0.672,1.496,0.000000019470000,0.000260700000000
2,0.531,0.085,0.437,1.528,0.010010000000000,0.999700000000000
2,0.531,0.567,0.672,1.496,0.000000009735000,0.000260700000000
2,0.547,0.085,0.437,1.528,0.009983000000000,0.999700000000000
2,0.547,0.567,0.672,1.496,0.000000009735000,0.000260700000000
2,0.551,0.085,0.437,1.528,0.009979000000000,0.999700000000000
2,0.551,0.567,0.672,1.495,0.000000009852000,0.000260700000000
2,0.555,0.085,0.437,1.528,0.009976000000000,0.999700000000000
2,0.555,0.567,0.672,1.495,0.000000010320000,0.000260700000000
2,0.645,0.085,0.437,1.528,0.009930000000000,0.999700000000000
2,0.645,0.567,0.672,1.486,0.000000034920000,0.000260700000000
2,0.667,0.085,0.437,1.528,0.009930000000000,0.999700000000000
2,0.667,0.567,0.672,1.486,0.000000062780000,0.000260700000000
2,0.678,0.085,0.437,1.528,0.009930000000000,0.999700000000000
2,0.678,0.567,0.672,1.486,0.000000076710000,0.000260700000000
