"","silhouette_matrix.clusters","silhouette_matrix.neighbor_clusters","silhouette_matrix.intra_clust_dissim","silhouette_matrix.outer_clust_dissim","silhouette_matrix.silhouette_widths","silhouette_matrix.diameter","silhouette_matrix.separation"
"79",17,1,0.321634577473458,0.583891622523734,0.449153635595476,0.632984587633614,0.193505677755276
"80",26,1,0.501724959867963,0.881550150473285,0.43086055898397,1.05497754461552,0.455223805580481
"81",1,17,0.314514777754643,0.605674531471362,0.480719823251286,0.802179373503024,0.293290995743809
"82",4,6,0.494968650815706,0.917634474296597,0.460603688418399,1.51095956415285,0.450786747933483
"83",6,4,0.533289030912878,1.01865557366177,0.476477580154146,0.910514418929889,0.485658859522193
"84",4,6,0.526782064301781,0.852892214487156,0.382357986913347,1.80258865038421,0.364347775637432
"85",4,7,0.653060425075565,1.05986971583423,0.383829526102144,1.66569876756812,0.158633198778893
"86",7,4,0.813946155014091,1.04686992206487,0.222495423874016,2.61933205760733,0.360080759629797
"87",4,6,0.551888454062525,0.719722945728349,0.233193192827802,1.68682894552385,0.20702075412976
"88",5,24,1.27321950015987,1.29366103657694,0.0158013079462956,5.55619264543951,0.613825506792446
"89",6,30,0.895574508475149,0.959545931858036,0.0666684327023455,1.33307891752251,0.259535100302322
"90",6,4,0.496893736059316,0.911396810989055,0.454799786362997,1.31215849551954,0.314676919640023
"91",6,30,0.566235442000229,0.666037503220761,0.149844506860227,1.54891031269325,0.136241645033171
"92",30,6,0.501321516620311,0.835704728042612,0.400121239239,1.13654292474841,0.270629023159273
"93",30,6,0.571325632750858,0.78141427694638,0.268856930815891,1.09460418388502,0.225548517221705
"94",30,6,0.607385046026288,0.769226385164883,0.210394939981037,1.14178032204013,0.232312984038897
"95",30,6,0.424082157233599,0.919695232750992,0.538888381572791,0.805720916830998,0.431113015801297
"96",4,7,0.882601669051291,1.20393678512159,0.266903644810425,1.47898623317191,0.223150414365857
"97",6,4,0.542678731128914,0.809115080351747,0.329293515462602,1.04593439322381,0.212723446437513
"98",6,4,0.673026077438982,1.00481213662568,0.330197105601143,1.11203596784441,0.302689786101661
"99",7,12,1.92775391221303,1.93655119063398,0.00454275542185612,2.75543611347081,0.320294367312665
"100",6,4,0.527458888421473,0.907058477398304,0.418495166999186,1.02108574194209,0.314529728011922
"101",4,6,0.695470118631308,0.739052486527479,0.0589705990990543,1.33584786971781,0.169511803695085
"102",8,21,2.26662805964791,2.29805305842892,0.0136746184626828,3.88546089308297,0.707938333584928
"103",11,15,0.56257626936001,0.950659123607654,0.408225035252289,0.898043921058382,0.390655360908123
"104",3,30,0.691315804464435,0.838080345126598,0.175119893355801,1.97601944252618,0.247807411195154
"105",12,11,0.768800895009403,0.847452554092388,0.092809513291538,1.99565139647819,0.231990913142654
"106",26,11,0.751373261650352,0.941796790456984,0.202191736833413,1.32419537565365,0.184801143616345
"107",7,4,1.20084692122631,2.20037976277272,0.454254696601502,2.55585753194114,1.4679590080284
"108",7,4,0.926371106017997,1.8756701869588,0.50611194203603,2.44307132057253,1.14230323284967
"109",7,28,1.08343808285548,2.09540838661154,0.482946575102958,2.51708369875806,1.12488734188711
"110",22,17,0.481973044314854,0.581109176250518,0.170598118197546,1.19316350380999,0.119156868745318
"111",20,25,0.670657120783482,0.793923979333361,0.15526279815025,1.16666347297582,0.19579884942215
"112",27,2,0.572100729216852,0.8109414233224,0.294522745091779,1.38959042206773,0.2623018056854
"113",2,27,0.488764175136127,0.718633399021462,0.319869942307635,0.924384963326468,0.148749290325391
"114",27,2,0.555642804446087,0.568686673076965,0.0229368283949783,1.41547389413732,0.133270178256996
"115",23,21,2.42261493697057,3.02836433693722,0.200025271919325,9.0901790402845,1.64701510726739
"116",9,27,0.776482491540053,1.40859899744663,0.448755470543723,1.84351371777298,0.544988329065134
"117",20,18,0.3782178221038,0.725153558486239,0.478430716256387,1.02533402593091,0.382248698465697
"118",17,1,0.384729752059135,0.445861933452531,0.137110115950063,0.847425162751077,0.0568493949993108
"119",21,28,1.16178959678489,1.91486756231796,0.393279399762488,1.78117515442982,0.187613335604801
"120",26,1,0.547284707507413,0.673896392318703,0.18788004544089,1.19798901145469,0.236383253730004
"121",18,17,0.315567508546051,0.562198012134667,0.438689746788964,0.757870400860971,0.286335228570591
"122",28,7,1.51529750765037,1.61463759044753,0.0615246934574509,2.10511210745392,0.652797285448198
"123",14,10,0.549759794516756,0.579589740206288,0.0514673459866896,1.06180889834567,0.0702814013556038
"124",11,6,0.450317619616012,0.982076308797271,0.54146371765397,0.708194819570265,0.50974414515149
"125",19,15,0.952686834672961,0.888744047396301,-0.0671183698036618,2.06548632278002,0.116656877715947
"126",10,28,0.598130751867956,0.911478031646121,0.343779300102562,0.998249522554545,0.189982667999157
"127",28,26,0.823094638435559,0.847800458672804,0.0291410791118467,1.89326388824609,0.0930064311272444
"128",24,30,0.887280172875587,1.41243442937206,0.371807884016212,1.49678185853137,0.614281162770657
"129",26,1,0.4982354141797,0.842591208742242,0.408686669157837,1.06944550312261,0.453402639652095
"130",17,1,0.368152807105535,0.561076960611818,0.343846151329957,0.733943598659604,0.167100522055827
"131",26,10,0.622204294918056,0.790069437562648,0.212468847247723,1.17367917051851,0.244786036418184
"132",17,1,0.325551867327696,0.675980651038979,0.518400612758185,0.820929174867474,0.282226460135506
"133",2,20,0.528508913770514,0.531383110851438,0.00540889806662959,1.2328296747195,0.0601550315812848
"134",6,30,0.403547376336072,0.873196332968231,0.537850353809543,1.32759441818245,0.396793471928724
"135",17,1,0.261123217276783,0.627589902501847,0.583926993987902,0.716859780048848,0.276294787711164
"136",19,15,0.790398403443688,0.937243104834126,0.156677281094991,1.74994043289081,0.289576337362132
"137",14,10,0.584206758627617,0.6710417137351,0.129403214927056,0.974505719243032,0.138050433832348
"138",1,14,0.436156488317217,0.541761519153209,0.194928999388987,0.875566873632213,0.0878709972092228
"139",28,10,0.696574525939317,0.726158198588875,0.0407399829776042,2.05337869847826,0.260995606467194
"140",26,1,0.514552270360168,0.878262321194389,0.414124620921452,0.952561327836029,0.4487638946455
"141",26,1,0.646371579817314,0.756451853337819,0.14552185051141,1.17922356529489,0.210414040035273
"142",1,26,0.53248072142281,0.767893938803683,0.306569964268278,1.11804704804589,0.101877894638213
"143",1,17,0.357457492512782,0.707984138922666,0.495105225017156,0.88572021299878,0.323775746112038
"144",1,17,0.467082990502454,0.471106848058068,0.00854128436510826,1.04236713292796,0.0714645385384313
"145",26,28,0.786396227772767,0.889166134512938,0.115580095497526,1.29968917321919,0.0930064311272444
"146",26,1,0.586924298545825,0.577211855925939,-0.0165480329302257,1.31850883400701,0.205380249306532
"147",26,1,0.608455743761833,0.994281120217664,0.388044556625361,1.00175450290233,0.486277407362067
"148",7,26,1.20342322652681,1.18939315471142,-0.0116584685305479,2.99555971232618,0.180163905711267
"149",26,28,1.03868743205274,1.08783649673561,0.0451805623642491,1.55928694373399,0.102297253033586
"150",10,28,0.486704866341098,0.908361362920007,0.464194662819495,0.886070281666368,0.285420777494531
"151",13,9,0.842380685960078,1.00624965356392,0.162851203996395,2.0072117074325,0.204863025110584
"152",13,3,0.902498899998753,1.12531319936898,0.198002031341291,1.89391207000125,0.226640968976336
"153",13,9,0.859654330305037,1.06233363103185,0.190786862814416,1.46084479623104,0.21331010326706
"154",30,6,0.604106392120033,0.701517800578302,0.138858070854321,1.09854496232462,0.132885444038721
"155",2,20,0.508742196612286,0.522329151853842,0.0260122476284032,1.15914705419432,0.0579336413717228
"156",2,10,0.577145818199285,0.610321284780771,0.0543573809545302,1.36941621513585,0.0952243416017274
"157",26,14,0.721011052043895,0.639755467653835,-0.112696725188498,1.47798286815696,0.114273033865893
"158",15,14,0.653552822953667,0.734010937884647,0.109614326951111,1.13072184940851,0.136032718761739
"159",10,2,0.488235452307403,0.663430451588829,0.264074401260686,0.940925940355475,0.174938559768552
"160",9,25,1.02158950728065,1.04857011798588,0.0257308598084631,2.13656829027758,0.224932286466745
"161",10,14,0.419482160305843,0.985179633883727,0.574207438036268,0.730948149385204,0.36059543678353
"162",14,18,0.422990298711096,0.580606374026073,0.271468041630386,0.782590475315261,0.164922307197756
"163",10,28,0.482755824788918,0.896117408126164,0.46128060853277,0.814477844289462,0.2216066384587
"164",10,2,0.535486121153578,0.691200233682962,0.225280757935634,1.0735224872306,0.178680545330507
"165",21,27,0.88547836010653,0.965490601552711,0.0828721080427975,2.30773751038412,0.300693055057276
"166",21,28,1.04091925172614,1.49733759567198,0.304819931901196,1.98803583047346,0.664737139170756
"167",21,27,0.891067885510026,0.986941799575545,0.0971424192457463,2.50625566025113,0.327485928149016
"168",27,2,0.614588539007212,0.650982974478629,0.0559068929576301,1.48740845744711,0.210431830732028
"169",13,15,0.844126498009524,0.967229972412354,0.12727425525886,2.02523817636,0.240496259725886
"170",9,13,0.787770386489906,0.936428108088269,0.158749743108257,2.11597807836664,0.301954075490398
"171",3,13,1.09303924444853,1.23844522248394,0.117410100499861,1.72127606337446,0.350122538058409
"172",27,10,0.70759582982816,0.879969718096313,0.195886159174953,1.53883123055194,0.21693794694856
"173",21,27,1.06723745287037,1.03321748130182,-0.0318766657570394,2.80624917056586,0.307664529680163
"174",27,2,0.7147036464277,0.778261548824557,0.081666507220936,1.43205698858731,0.235706033854903
"175",25,2,0.583555685687943,0.860828312132295,0.322099799154538,1.18280621370319,0.342850487311329
"176",20,18,0.581009813843592,0.596260077262798,0.0255765294386548,1.42891946269872,0.0709269861773118
"177",9,27,0.667742334952386,1.18496947795723,0.436489844359952,1.905525544522,0.485821427558419
"178",13,27,0.849733081914448,0.765718543651271,-0.0988716810623549,1.91295679019881,0.220659342187961
"179",23,21,2.08980132553743,1.37252243556534,-0.343228268260204,10.1896789158627,0.393245702563059
"180",23,21,1.99829163274212,1.29922095452119,-0.34983416172425,10.0416399092849,0.247444737186384
"181",21,28,1.33037244379925,1.91983726832081,0.307038952857258,2.21024864093317,0.366481949172104
"182",23,21,1.69616175667644,2.16670711657723,0.217170727091216,9.19153294429311,1.12722202073878
"183",14,1,0.457355968118522,0.522296182489878,0.124335992772864,0.811643361130264,0.101468322117487
"184",18,14,0.455572496720861,0.51660001237355,0.118133012371206,1.03055108237725,0.08743792011484
"185",11,15,0.579019933932777,1.02498972721897,0.435096841893439,0.934335554528852,0.438036100370616
"186",2,20,0.436294345990892,0.754365840934468,0.421640903768345,0.983283134627885,0.32350467510949
"187",6,11,0.537841848679804,0.812312291057976,0.337887836241767,1.64405236848038,0.272859778282638
"188",14,10,0.47131401142969,0.605843041893102,0.222052612906215,0.924376555732455,0.123474230172253
"189",21,28,1.10776417748102,1.49547970284303,0.25925829994545,2.01409250712001,0.588355840531253
"190",28,10,0.828451955598714,0.819210851116177,-0.0111546655422627,1.98047230638585,0.265079258168321
"191",7,4,0.786940815948353,1.58589812552347,0.503788545251858,2.56632818807474,0.845663176962274
"192",17,18,0.364075786344326,0.480953912614168,0.243013151997382,0.849605012006039,0.0548869292307126
"193",22,17,0.46342084509898,0.465546321411805,0.004565552803381,1.16470854459804,0.0559250248067004
"194",14,10,0.64125094689144,0.741336554975983,0.135006978156886,1.25676264360308,0.218280210931908
"195",2,20,0.470017217948553,0.729127124670341,0.355370000586577,1.14106089460726,0.236709465456805
"196",20,2,0.437535064682147,0.517769347776901,0.154961438793641,1.35690279551347,0.142495329120165
"197",23,21,1.72809081281183,2.29032688554247,0.245482894288897,9.05145231664419,1.24251305427342
"198",18,22,0.377822121810391,0.537467324985194,0.297032388302304,0.89697558934103,0.188505867105686
"199",22,18,0.355470067759515,0.808871626900742,0.560535867574527,0.839906530257831,0.404012493562108
"200",1,17,0.409624615285849,0.439439512485256,0.0678475566086185,0.979344919797428,0.087703897129636
"201",14,1,0.435994483147234,0.648387165947942,0.327570769372324,0.956186932872625,0.262467802214487
"202",1,17,0.418997948676692,0.56384837156631,0.256896056092596,0.962416567614894,0.140766784847701
"203",1,14,0.463065129597544,0.504145992466401,0.0814860446829692,0.834497357035941,0.0552635420536609
"204",22,18,0.363463504586139,0.680100206910569,0.465573600929762,0.932570371370594,0.249352496570625
"205",22,17,0.415861772395155,0.508750853393632,0.182582653923544,1.11877449614465,0.115124278461434
"206",27,10,0.603261007540318,0.989996494564956,0.390643289292236,1.33798719589248,0.376414394438109
"207",20,2,0.42634067140059,0.67813300808586,0.37130228684192,1.23883655511618,0.288499818586485
"208",17,22,0.378760739183973,0.541978333795447,0.301151511848213,0.902822219086268,0.0914082850772142
"209",25,19,0.601533561663732,1.16041395070339,0.481621570217156,1.10382077204391,0.480857662567184
"210",19,24,0.935163775686972,1.36031886868338,0.31254075995278,1.37506799803767,0.491125203590366
"211",19,24,0.894395862224136,1.07773839644649,0.170117845691374,1.36045261393877,0.364127451132554
"212",19,24,0.849801618177805,1.31411764482303,0.353329116669576,1.4657186071136,0.478012475866382
"213",14,15,0.542074040462446,0.600353430628616,0.0970751347337967,0.938506575861146,0.0590303190334926
"214",26,1,0.701635760823681,0.654652448694997,-0.0669625391863272,1.32289926627762,0.096192312316535
"215",15,14,0.684194526157112,0.77039667906937,0.111893204182019,1.11698152668836,0.195417491427467
"216",24,30,0.902115556670601,1.11033562558178,0.187528945405207,1.6713454493788,0.320822370300882
"217",9,29,0.680415326988966,1.28152402136934,0.469057687844255,1.70639638284636,0.399740659846816
"218",30,11,0.588081747189805,1.04974765459926,0.439787510252352,1.17901942897293,0.426832123469555
"219",14,1,0.443794994185749,0.683085547213433,0.350308323758044,0.779717631164309,0.276707845620674
"220",14,20,0.737132051810601,0.789964748552464,0.0668798156356643,1.29507539259087,0.0842680854692698
"221",24,19,1.05047646675212,1.01000436656364,-0.0385273744528646,1.97185465685856,0.157096153664062
"222",15,14,0.627095608054802,0.683060846141858,0.0819330201740675,1.12526574158893,0.167621922179329
"223",1,11,0.758457905785494,1.0199187914117,0.256354611590505,1.05687464985251,0.203668890493447
"224",19,18,0.821870790790861,0.976726428692523,0.158545559281075,1.62782246048519,0.380749586302934
"225",18,17,0.673277500662554,0.748481565579419,0.100475507180525,1.24766980221606,0.175421250647884
"226",26,1,0.812893424391598,0.774944275220544,-0.0466840400381602,1.54437943006843,0.184055766621786
"227",26,1,0.65120641027103,0.920880588978319,0.292843808344882,1.07136670148445,0.384851610223648
"228",15,14,0.57068639636311,0.665131496312257,0.141994628840744,1.03689903225231,0.177412265434659
"229",28,7,1.77153001902908,1.9236357257184,0.0790719909469918,2.4296068013422,0.829829877147613
"230",14,1,0.502194516424641,0.582750098137503,0.138233493173698,1.05103271320499,0.166737666757575
"231",26,1,0.607792317667379,0.860407719940443,0.293599646328778,1.08003635273336,0.376542929876317
"232",1,17,0.340109565596028,0.629257303295373,0.459506367562363,0.87674067992707,0.290289161434561
"233",10,2,0.460069098545816,0.876520631494308,0.475118916754438,0.831693379119804,0.309051465557036
"234",26,28,0.830463791584867,1.27243128463618,0.347340951442954,1.36983642503257,0.451269072431349
"235",26,10,0.762987214422467,0.903627414937842,0.1556395901568,1.32484300718768,0.182685861868023
"236",7,4,0.979473696750536,1.09399169609506,0.104679038929898,2.88590247794284,0.260527087993367
"237",26,12,0.878817714539831,1.1214832770093,0.216379118123452,1.30960539487285,0.199135095430165
"238",7,28,0.917578372208543,1.77302069202931,0.482477347087062,2.61430006020906,0.784715106273517
"239",7,26,0.864550150398083,1.47962989365564,0.41569837558358,2.70002245329253,0.627040914563274
"240",7,12,0.897917167410576,1.20608006866875,0.255507830088198,2.25078312678822,0.39457035682332
"241",12,4,0.737490729071481,0.724232321647024,-0.0179777275860132,2.14103426981068,0.208593353187477
"242",7,28,0.902588385337,1.20166702545478,0.248886450058483,2.3449835580686,0.369081404397128
"243",7,28,1.02175274298189,1.46452156837665,0.302330013401951,2.28024499839314,0.524799368017602
"244",1,17,0.682138103374072,0.904804634802374,0.246093491195407,0.994207465081359,0.275353843934423
"245",26,11,0.851791932830068,0.889607420918789,0.0425080627696033,1.53348045455192,0.131177678838834
"246",1,17,0.402395834037651,0.532071588794628,0.243718622621344,0.970193917004029,0.162199608806711
"247",1,17,0.415278669628401,0.565250281869074,0.265318951712456,0.749738673937313,0.191505575257502
"248",4,12,0.530284578679065,1.11696666183444,0.525245831591648,1.87141998647004,0.511469168386058
"249",26,1,0.640768666812218,0.739558334574514,0.133579277176468,1.22222266643535,0.219176843842516
"250",4,6,0.498735024227134,0.845433642848158,0.410083773639574,1.93137740534606,0.383562825844385
"251",15,14,0.745636160704624,0.78222370421632,0.0467737596220659,1.20669271970331,0.122051877273723
"252",1,14,0.584908765279519,0.662380936531597,0.116960146313605,0.92009102776583,0.0433243089482002
"253",2,10,0.569071982789658,0.661374989172875,0.139562287498432,1.372349435814,0.0989552606022604
"254",27,9,0.742716929533923,0.908799909905648,0.182749776448556,1.28256247161263,0.103172519919413
"255",10,14,0.517844928037739,0.818157747687235,0.3670598005072,1.01585408674967,0.369656817063804
"256",28,10,0.792044139089011,0.713009906269543,-0.0997851368616541,2.13703643182468,0.155294796425414
"257",5,29,3.92738813694672,4.74839016366183,0.172901130365828,4.76754982664935,3.1709556310234
"258",5,24,2.29019298987211,3.27341182866641,0.300365151180767,4.19721700522236,2.44054827039488
"259",10,14,0.472433139781084,0.881611906202505,0.464125726459317,0.886397810319398,0.385075279252391
"260",19,25,1.10248421235998,1.37380634543282,0.197496636971318,1.83669558840091,0.488338306919261
"261",27,2,0.792370750315216,0.728492863038734,-0.0806161601132686,1.71682005877013,0.155228939969882
"262",19,11,1.03214938340922,0.923538222146148,-0.10522814139977,2.23779028711225,0.119302421190456
"263",27,2,0.573775686911523,0.937825328823872,0.388184911116556,1.16849402092034,0.375525612914344
"264",27,2,0.538485659386806,0.734491545533916,0.266859281551879,1.40895612198652,0.286087830502491
"265",10,2,0.616835430550084,0.75125377778573,0.178925352803995,1.18652654366449,0.212140953094549
"266",13,27,0.752124425399704,0.91729436198629,0.180062086317559,1.63045063736735,0.358397217999843
"267",4,6,0.478513396462268,1.0251525733747,0.533227142095495,1.8267044772571,0.567678685469101
"268",11,6,0.601046826487204,0.670078398954371,0.103020142978625,1.10453813161259,0.145317288466888
"269",4,6,0.650976130120323,0.671252622193118,0.0302069465390655,2.08796341796769,0.131571770273384
"270",5,24,1.52602224680685,2.00869139868405,0.240290346338621,5.15594541963606,1.17057023410485
"271",6,30,0.522638584331016,0.886283233200629,0.410302976799398,1.61946607206061,0.35015284277744
"272",6,11,0.470862129696576,0.694807093749309,0.322312431849658,1.48960911943922,0.186563038234174
"273",3,30,1.26020634060925,1.47238739485328,0.144106812504444,1.8285031809586,0.793622644149887
"274",6,3,0.922203075348776,1.04241765237613,0.115322852364724,1.35716011984991,0.252826289597089
"275",11,6,0.533053171900077,0.635322556614149,0.160972381114722,1.0704849230258,0.164360499303442
"276",7,4,0.721910039002789,1.14869881670702,0.371541061500966,2.45296985679921,0.545922311505665
"277",4,12,0.475653780874318,0.990345027061856,0.519709022737781,1.65662653550676,0.392051534158124
"278",4,12,0.496068018636306,0.908994287778728,0.454267177136473,1.43773486911887,0.34860420597454
"279",12,4,1.59078265215472,1.73784557313611,0.0846236991679293,2.2157668297809,0.352282245372876
"280",4,12,0.649169024057034,0.967325671032189,0.32890334300305,1.5228389346784,0.222992356426306
"281",3,6,1.07270557970769,1.05038223715921,-0.020810316428629,1.82617401974609,0.339730993052042
"282",6,4,0.504610720958099,0.77274467341079,0.346989065960409,1.44005111132955,0.182392510051942
"283",4,6,0.651701636262533,0.904886854012647,0.279797652742312,1.24031305822839,0.348377097279341
"284",4,6,0.440309747619564,0.816065109778126,0.460447772679221,1.63566051765226,0.356715503190698
"285",4,6,0.477976356165786,0.918912864186774,0.479845832184764,1.82311236816864,0.35649306722615
"286",30,3,0.531260371301705,0.889719681807284,0.402890166234653,0.994707950670099,0.231358153103563
"287",4,12,0.520339139997426,1.11975428093552,0.535309532764011,1.69615229414988,0.347986369618219
"288",4,12,0.499125551904956,0.927283248122083,0.461733453164633,1.77093761404171,0.311530603279811
