"","silhouette_matrix.clusters","silhouette_matrix.neighbor_clusters","silhouette_matrix.intra_clust_dissim","silhouette_matrix.outer_clust_dissim","silhouette_matrix.silhouette_widths","silhouette_matrix.diameter","silhouette_matrix.separation"
"144",5,10,0.818635657573552,1.01580069749676,0.194098153711733,1.64868453676298,0.259381733533558
"145",2,5,0.974521227594512,1.33418888668563,0.269577765697477,2.66107383781544,0.517798058194336
"146",5,2,0.688256262832936,1.3032042174736,0.471873821765869,1.60635924783105,0.454529287031837
"147",5,2,1.06835058792975,1.42335213586426,0.249412312659333,2.16724484469674,0.354917081961822
"148",2,3,1.59794629350332,1.57679398767211,-0.0132371819486118,2.57672193103531,0.234366481066975
"149",2,3,1.3410923506419,1.45398122456197,0.0776412184786464,2.28730068585183,0.302753759969448
"150",2,5,0.738954067142754,1.17764281385813,0.372514264557151,3.07041397536015,0.513640831346381
"151",7,9,1.20463378470151,1.41107680751509,0.146301761685904,6.88960330550297,0.454225432880885
"152",7,9,1.3290036275856,1.62653656303013,0.182924222060059,6.82000805133812,0.535442720534233
"153",7,8,1.41003703778029,1.51912827450573,0.0718117347667228,7.10902870216062,0.136257896693823
"154",4,3,0.925760569273343,1.85610072779551,0.501233658599515,1.98392333462654,0.660659686684568
"155",9,10,0.691232568827172,1.0979524653934,0.37043488619564,1.79864104180497,0.414417967966736
"156",9,2,0.849769044881963,1.04504863343914,0.186861723281277,2.17205324037314,0.154995939961203
"157",5,2,0.728929127758625,0.978095990982932,0.254746840311561,1.67445076092463,0.119759874731027
"158",9,5,0.785524798622964,1.12972027522624,0.304673186939438,1.56879548143745,0.34006764849808
"159",2,9,0.905767326843555,0.865975277766093,-0.0439318662731303,3.62652931691532,0.0994817406105027
"160",7,9,1.35810188049353,1.34688619141047,-0.00825835619857129,6.68386149735234,0.275570203604062
"161",2,9,0.731062779828592,1.19320836984344,0.387313399482345,3.22108335914432,0.45975538527402
"162",5,10,0.803893142119428,0.787884778300024,-0.0199135469388375,1.93724156494053,0.0842343630337633
"163",2,5,0.703425063888411,1.29664394767789,0.457503299075933,3.09246791602886,0.628217325881324
"164",2,9,0.895880626445526,0.899864601451345,0.00442730495164823,3.60016025007517,0.158863253618218
"165",8,2,1.22258985328072,1.34104333140109,0.0883293442849594,11.5590040136744,0.582267018808059
"166",8,2,1.65154653504396,1.99151012942818,0.17070643496141,10.7024839358063,0.846903835463771
"167",8,2,1.20414547737287,1.63410790546992,0.263117525261225,11.383789609418,0.82602283196308
"168",9,2,0.875218694463424,1.34626730100322,0.349892332814426,1.96646920970801,0.22542859580269
"169",2,9,1.43920992021637,1.41346440245554,-0.0178886466798117,4.00330590829815,0.103022051781311
"170",7,8,1.27016190112484,1.51023838483104,0.15896595273802,7.03903675437901,0.273431459501623
"171",7,4,1.76361403744244,1.72138974148833,-0.0239419141930509,6.85605605444918,0.324898608136809
"172",8,2,1.37603650115325,1.08251261880848,-0.213311116455681,12.0107664222379,0.159821735197944
"173",8,2,1.34915825285181,1.73131619331381,0.22073260906232,11.4350544238669,0.835790974862299
"174",2,9,1.22260891720864,1.11924744515853,-0.0845417292441272,3.5575212309942,0.208786931184621
"175",9,10,0.809875108910849,1.42591941765576,0.43203304556838,1.3583864783109,0.577177268479256
"176",9,10,0.79395669809273,0.827476537677825,0.0405085075634449,1.54979554186502,0.119585283258586
"177",7,9,1.22750191200902,1.64348612555504,0.25311087637295,6.74955696924342,0.443749480360947
"178",8,9,1.37243347774163,1.41892836121429,0.0327676045835548,12.0236932234766,0.271695751334133
"179",8,2,1.86014232815179,2.61008873148056,0.28732601856925,10.1896789158627,1.5059061282071
"180",8,2,1.74897797244695,2.68097656671574,0.347633994955245,10.0416399092849,1.69639300059135
"181",8,2,1.88369280438845,2.42740561707978,0.223989270217406,10.3169129848187,1.20375519869004
